# generated_at_utc=2026-04-29T14:58:57+00:00
# node20_url=https://nodejs.org/download/release/latest-v20.x/docs/api/all.json
# node20_etag="6ad7aab45da329642a1c43356a17c3b3"
# node20_last_modified=Tue, 24 Mar 2026 03:28:14 GMT
# node22_url=https://nodejs.org/download/release/latest-v22.x/docs/api/all.json
# node22_etag="b205ea07cce12bde5a37c9b12078c400"
# node22_last_modified=Tue, 24 Mar 2026 04:15:15 GMT
# deno_compat_url=https://docs.deno.com/runtime/reference/node_apis/
# deno_compat_etag=W/"1b985-9UvrDk5GwfdlaQ/w1Oe4efXtGhp"
# deno_compat_last_modified=Wed, 22 Apr 2026 13:34:59 GMT
# deno_repo=/Users/jack/src/github.com/agentstation/deno
# deno_git_branch=locker-v2.7.14
# deno_git_commit=a2cc5bfdc77713c9028709f386dbd671dd3f1150
# generator_path=scripts/runtime/node/generate_matrix.py
module,symbol,kind,node20_status,node22_status,added_in,deprecated_in,deno_coverage,verification_status,notes,compatibility_target,runtime_preset,support_state,verification_lane
node:perf_hooks,perf_hooks.Histogram,class,stable,stable,v11.10.0,,ImplementedPartial,NeedsVerification,performance: The eventLoopUtilization method is a non-functional stub. The timerify method is not implemented. | monitorEventLoopDelay: This symbol is not implemented.,Node22,Application,Partial,pending-node-upstream
node:perf_hooks,perf_hooks.Histogram,class,stable,stable,v11.10.0,,ImplementedPartial,NeedsVerification,performance: The eventLoopUtilization method is a non-functional stub. The timerify method is not implemented. | monitorEventLoopDelay: This symbol is not implemented.,Node22,Tooling,Partial,pending-node-upstream
node:perf_hooks,perf_hooks.Histogram.percentile,method,stable,stable,v11.10.0,,ImplementedPartial,NeedsVerification,performance: The eventLoopUtilization method is a non-functional stub. The timerify method is not implemented. | monitorEventLoopDelay: This symbol is not implemented.,Node22,Application,Partial,pending-node-upstream
node:perf_hooks,perf_hooks.Histogram.percentile,method,stable,stable,v11.10.0,,ImplementedPartial,NeedsVerification,performance: The eventLoopUtilization method is a non-functional stub. The timerify method is not implemented. | monitorEventLoopDelay: This symbol is not implemented.,Node22,Tooling,Partial,pending-node-upstream
node:perf_hooks,perf_hooks.Histogram.percentileBigInt,method,stable,stable,v17.4.0,,ImplementedPartial,NeedsVerification,performance: The eventLoopUtilization method is a non-functional stub. The timerify method is not implemented. | monitorEventLoopDelay: This symbol is not implemented.,Node22,Application,Partial,pending-node-upstream
node:perf_hooks,perf_hooks.Histogram.percentileBigInt,method,stable,stable,v17.4.0,,ImplementedPartial,NeedsVerification,performance: The eventLoopUtilization method is a non-functional stub. The timerify method is not implemented. | monitorEventLoopDelay: This symbol is not implemented.,Node22,Tooling,Partial,pending-node-upstream
node:perf_hooks,perf_hooks.Histogram.reset,method,stable,stable,v11.10.0,,ImplementedPartial,NeedsVerification,performance: The eventLoopUtilization method is a non-functional stub. The timerify method is not implemented. | monitorEventLoopDelay: This symbol is not implemented.,Node22,Application,Partial,pending-node-upstream
node:perf_hooks,perf_hooks.Histogram.reset,method,stable,stable,v11.10.0,,ImplementedPartial,NeedsVerification,performance: The eventLoopUtilization method is a non-functional stub. The timerify method is not implemented. | monitorEventLoopDelay: This symbol is not implemented.,Node22,Tooling,Partial,pending-node-upstream
node:perf_hooks,perf_hooks.IntervalHistogram,class,stable,stable,,,ImplementedPartial,NeedsVerification,performance: The eventLoopUtilization method is a non-functional stub. The timerify method is not implemented. | monitorEventLoopDelay: This symbol is not implemented.,Node22,Application,Partial,pending-node-upstream
node:perf_hooks,perf_hooks.IntervalHistogram,class,stable,stable,,,ImplementedPartial,NeedsVerification,performance: The eventLoopUtilization method is a non-functional stub. The timerify method is not implemented. | monitorEventLoopDelay: This symbol is not implemented.,Node22,Tooling,Partial,pending-node-upstream
node:perf_hooks,perf_hooks.IntervalHistogram.disable,method,stable,stable,v11.10.0,,ImplementedPartial,NeedsVerification,performance: The eventLoopUtilization method is a non-functional stub. The timerify method is not implemented. | monitorEventLoopDelay: This symbol is not implemented.,Node22,Application,Partial,pending-node-upstream
node:perf_hooks,perf_hooks.IntervalHistogram.disable,method,stable,stable,v11.10.0,,ImplementedPartial,NeedsVerification,performance: The eventLoopUtilization method is a non-functional stub. The timerify method is not implemented. | monitorEventLoopDelay: This symbol is not implemented.,Node22,Tooling,Partial,pending-node-upstream
node:perf_hooks,perf_hooks.IntervalHistogram.enable,method,stable,stable,v11.10.0,,ImplementedPartial,NeedsVerification,performance: The eventLoopUtilization method is a non-functional stub. The timerify method is not implemented. | monitorEventLoopDelay: This symbol is not implemented.,Node22,Application,Partial,pending-node-upstream
node:perf_hooks,perf_hooks.IntervalHistogram.enable,method,stable,stable,v11.10.0,,ImplementedPartial,NeedsVerification,performance: The eventLoopUtilization method is a non-functional stub. The timerify method is not implemented. | monitorEventLoopDelay: This symbol is not implemented.,Node22,Tooling,Partial,pending-node-upstream
node:perf_hooks,perf_hooks.PerformanceEntry,class,stable,stable,v8.5.0,,ImplementedPartial,NeedsVerification,performance: The eventLoopUtilization method is a non-functional stub. The timerify method is not implemented. | monitorEventLoopDelay: This symbol is not implemented.,Node22,Application,Partial,pending-node-upstream
node:perf_hooks,perf_hooks.PerformanceEntry,class,stable,stable,v8.5.0,,ImplementedPartial,NeedsVerification,performance: The eventLoopUtilization method is a non-functional stub. The timerify method is not implemented. | monitorEventLoopDelay: This symbol is not implemented.,Node22,Tooling,Partial,pending-node-upstream
node:perf_hooks,perf_hooks.PerformanceMark,class,stable,stable,v18.2.0,,ImplementedPartial,NeedsVerification,performance: The eventLoopUtilization method is a non-functional stub. The timerify method is not implemented. | monitorEventLoopDelay: This symbol is not implemented.,Node22,Application,Partial,pending-node-upstream
node:perf_hooks,perf_hooks.PerformanceMark,class,stable,stable,v18.2.0,,ImplementedPartial,NeedsVerification,performance: The eventLoopUtilization method is a non-functional stub. The timerify method is not implemented. | monitorEventLoopDelay: This symbol is not implemented.,Node22,Tooling,Partial,pending-node-upstream
node:perf_hooks,perf_hooks.PerformanceMeasure,class,stable,stable,v18.2.0,,ImplementedPartial,NeedsVerification,performance: The eventLoopUtilization method is a non-functional stub. The timerify method is not implemented. | monitorEventLoopDelay: This symbol is not implemented.,Node22,Application,Partial,pending-node-upstream
node:perf_hooks,perf_hooks.PerformanceMeasure,class,stable,stable,v18.2.0,,ImplementedPartial,NeedsVerification,performance: The eventLoopUtilization method is a non-functional stub. The timerify method is not implemented. | monitorEventLoopDelay: This symbol is not implemented.,Node22,Tooling,Partial,pending-node-upstream
node:perf_hooks,perf_hooks.PerformanceNodeEntry,class,stable,stable,v19.0.0,,ImplementedPartial,NeedsVerification,performance: The eventLoopUtilization method is a non-functional stub. The timerify method is not implemented. | monitorEventLoopDelay: This symbol is not implemented.,Node22,Application,Partial,pending-node-upstream
node:perf_hooks,perf_hooks.PerformanceNodeEntry,class,stable,stable,v19.0.0,,ImplementedPartial,NeedsVerification,performance: The eventLoopUtilization method is a non-functional stub. The timerify method is not implemented. | monitorEventLoopDelay: This symbol is not implemented.,Node22,Tooling,Partial,pending-node-upstream
node:perf_hooks,perf_hooks.PerformanceNodeTiming,class,stable,stable,v8.5.0,,ImplementedPartial,NeedsVerification,performance: The eventLoopUtilization method is a non-functional stub. The timerify method is not implemented. | monitorEventLoopDelay: This symbol is not implemented.,Node22,Application,Partial,pending-node-upstream
node:perf_hooks,perf_hooks.PerformanceNodeTiming,class,stable,stable,v8.5.0,,ImplementedPartial,NeedsVerification,performance: The eventLoopUtilization method is a non-functional stub. The timerify method is not implemented. | monitorEventLoopDelay: This symbol is not implemented.,Node22,Tooling,Partial,pending-node-upstream
node:perf_hooks,perf_hooks.PerformanceObserver,class,stable,stable,v8.5.0,,ImplementedPartial,NeedsVerification,performance: The eventLoopUtilization method is a non-functional stub. The timerify method is not implemented. | monitorEventLoopDelay: This symbol is not implemented.,Node22,Application,Partial,pending-node-upstream
node:perf_hooks,perf_hooks.PerformanceObserver,class,stable,stable,v8.5.0,,ImplementedPartial,NeedsVerification,performance: The eventLoopUtilization method is a non-functional stub. The timerify method is not implemented. | monitorEventLoopDelay: This symbol is not implemented.,Node22,Tooling,Partial,pending-node-upstream
node:perf_hooks,perf_hooks.PerformanceObserver.disconnect,method,stable,stable,v8.5.0,,ImplementedPartial,NeedsVerification,performance: The eventLoopUtilization method is a non-functional stub. The timerify method is not implemented. | monitorEventLoopDelay: This symbol is not implemented.,Node22,Application,Partial,pending-node-upstream
node:perf_hooks,perf_hooks.PerformanceObserver.disconnect,method,stable,stable,v8.5.0,,ImplementedPartial,NeedsVerification,performance: The eventLoopUtilization method is a non-functional stub. The timerify method is not implemented. | monitorEventLoopDelay: This symbol is not implemented.,Node22,Tooling,Partial,pending-node-upstream
node:perf_hooks,perf_hooks.PerformanceObserver.observe,method,stable,stable,v8.5.0,,ImplementedPartial,NeedsVerification,performance: The eventLoopUtilization method is a non-functional stub. The timerify method is not implemented. | monitorEventLoopDelay: This symbol is not implemented.,Node22,Application,Partial,pending-node-upstream
node:perf_hooks,perf_hooks.PerformanceObserver.observe,method,stable,stable,v8.5.0,,ImplementedPartial,NeedsVerification,performance: The eventLoopUtilization method is a non-functional stub. The timerify method is not implemented. | monitorEventLoopDelay: This symbol is not implemented.,Node22,Tooling,Partial,pending-node-upstream
node:perf_hooks,perf_hooks.PerformanceObserver.takeRecords,method,stable,stable,v16.0.0,,ImplementedPartial,NeedsVerification,performance: The eventLoopUtilization method is a non-functional stub. The timerify method is not implemented. | monitorEventLoopDelay: This symbol is not implemented.,Node22,Application,Partial,pending-node-upstream
node:perf_hooks,perf_hooks.PerformanceObserver.takeRecords,method,stable,stable,v16.0.0,,ImplementedPartial,NeedsVerification,performance: The eventLoopUtilization method is a non-functional stub. The timerify method is not implemented. | monitorEventLoopDelay: This symbol is not implemented.,Node22,Tooling,Partial,pending-node-upstream
node:perf_hooks,perf_hooks.PerformanceObserverEntryList,class,stable,stable,v8.5.0,,ImplementedPartial,NeedsVerification,performance: The eventLoopUtilization method is a non-functional stub. The timerify method is not implemented. | monitorEventLoopDelay: This symbol is not implemented.,Node22,Application,Partial,pending-node-upstream
node:perf_hooks,perf_hooks.PerformanceObserverEntryList,class,stable,stable,v8.5.0,,ImplementedPartial,NeedsVerification,performance: The eventLoopUtilization method is a non-functional stub. The timerify method is not implemented. | monitorEventLoopDelay: This symbol is not implemented.,Node22,Tooling,Partial,pending-node-upstream
node:perf_hooks,perf_hooks.PerformanceObserverEntryList.getEntries,method,stable,stable,v8.5.0,,ImplementedPartial,NeedsVerification,performance: The eventLoopUtilization method is a non-functional stub. The timerify method is not implemented. | monitorEventLoopDelay: This symbol is not implemented.,Node22,Application,Partial,pending-node-upstream
node:perf_hooks,perf_hooks.PerformanceObserverEntryList.getEntries,method,stable,stable,v8.5.0,,ImplementedPartial,NeedsVerification,performance: The eventLoopUtilization method is a non-functional stub. The timerify method is not implemented. | monitorEventLoopDelay: This symbol is not implemented.,Node22,Tooling,Partial,pending-node-upstream
node:perf_hooks,perf_hooks.PerformanceObserverEntryList.getEntriesByName,method,stable,stable,v8.5.0,,ImplementedPartial,NeedsVerification,performance: The eventLoopUtilization method is a non-functional stub. The timerify method is not implemented. | monitorEventLoopDelay: This symbol is not implemented.,Node22,Application,Partial,pending-node-upstream
node:perf_hooks,perf_hooks.PerformanceObserverEntryList.getEntriesByName,method,stable,stable,v8.5.0,,ImplementedPartial,NeedsVerification,performance: The eventLoopUtilization method is a non-functional stub. The timerify method is not implemented. | monitorEventLoopDelay: This symbol is not implemented.,Node22,Tooling,Partial,pending-node-upstream
node:perf_hooks,perf_hooks.PerformanceObserverEntryList.getEntriesByType,method,stable,stable,v8.5.0,,ImplementedPartial,NeedsVerification,performance: The eventLoopUtilization method is a non-functional stub. The timerify method is not implemented. | monitorEventLoopDelay: This symbol is not implemented.,Node22,Application,Partial,pending-node-upstream
node:perf_hooks,perf_hooks.PerformanceObserverEntryList.getEntriesByType,method,stable,stable,v8.5.0,,ImplementedPartial,NeedsVerification,performance: The eventLoopUtilization method is a non-functional stub. The timerify method is not implemented. | monitorEventLoopDelay: This symbol is not implemented.,Node22,Tooling,Partial,pending-node-upstream
node:perf_hooks,perf_hooks.PerformanceResourceTiming,class,stable,stable,v18.2.0,,ImplementedPartial,NeedsVerification,performance: The eventLoopUtilization method is a non-functional stub. The timerify method is not implemented. | monitorEventLoopDelay: This symbol is not implemented.,Node22,Application,Partial,pending-node-upstream
node:perf_hooks,perf_hooks.PerformanceResourceTiming,class,stable,stable,v18.2.0,,ImplementedPartial,NeedsVerification,performance: The eventLoopUtilization method is a non-functional stub. The timerify method is not implemented. | monitorEventLoopDelay: This symbol is not implemented.,Node22,Tooling,Partial,pending-node-upstream
node:perf_hooks,perf_hooks.PerformanceResourceTiming.toJSON,method,stable,stable,v18.2.0,,ImplementedPartial,NeedsVerification,performance: The eventLoopUtilization method is a non-functional stub. The timerify method is not implemented. | monitorEventLoopDelay: This symbol is not implemented.,Node22,Application,Partial,pending-node-upstream
node:perf_hooks,perf_hooks.PerformanceResourceTiming.toJSON,method,stable,stable,v18.2.0,,ImplementedPartial,NeedsVerification,performance: The eventLoopUtilization method is a non-functional stub. The timerify method is not implemented. | monitorEventLoopDelay: This symbol is not implemented.,Node22,Tooling,Partial,pending-node-upstream
node:perf_hooks,perf_hooks.RecordableHistogram,class,stable,stable,v15.9.0,,ImplementedPartial,NeedsVerification,performance: The eventLoopUtilization method is a non-functional stub. The timerify method is not implemented. | monitorEventLoopDelay: This symbol is not implemented.,Node22,Application,Partial,pending-node-upstream
node:perf_hooks,perf_hooks.RecordableHistogram,class,stable,stable,v15.9.0,,ImplementedPartial,NeedsVerification,performance: The eventLoopUtilization method is a non-functional stub. The timerify method is not implemented. | monitorEventLoopDelay: This symbol is not implemented.,Node22,Tooling,Partial,pending-node-upstream
