# generated_at_utc=2026-04-29T14:58:57+00:00
# node20_url=https://nodejs.org/download/release/latest-v20.x/docs/api/all.json
# node20_etag="6ad7aab45da329642a1c43356a17c3b3"
# node20_last_modified=Tue, 24 Mar 2026 03:28:14 GMT
# node22_url=https://nodejs.org/download/release/latest-v22.x/docs/api/all.json
# node22_etag="b205ea07cce12bde5a37c9b12078c400"
# node22_last_modified=Tue, 24 Mar 2026 04:15:15 GMT
# deno_compat_url=https://docs.deno.com/runtime/reference/node_apis/
# deno_compat_etag=W/"1b985-9UvrDk5GwfdlaQ/w1Oe4efXtGhp"
# deno_compat_last_modified=Wed, 22 Apr 2026 13:34:59 GMT
# deno_repo=/Users/jack/src/github.com/nimbus/deno
# deno_git_branch=locker-v2.7.14
# deno_git_commit=a2cc5bfdc77713c9028709f386dbd671dd3f1150
# generator_path=scripts/runtime/node/generate_matrix.py
module,symbol,kind,delta,node20_status,node22_status,node20_added_in,node22_added_in
node:vm,vm.runInThisContext,method,unchanged,stable,stable,v0.3.1,v0.3.1
node:wasi,wasi.WASI,class,unchanged,stable,stable,v13.3.0,v13.3.0
node:wasi,wasi.WASI.getImportObject,method,unchanged,stable,stable,v19.8.0,v19.8.0
node:wasi,wasi.WASI.initialize,method,unchanged,stable,stable,v14.6.0,v14.6.0
node:wasi,wasi.WASI.start,method,unchanged,stable,stable,v13.3.0,v13.3.0
node:worker_threads,worker_threads.BroadcastChannel,class,unchanged,stable,stable,v15.4.0,v15.4.0
node:worker_threads,worker_threads.BroadcastChannel.close,method,unchanged,stable,stable,v15.4.0,v15.4.0
node:worker_threads,worker_threads.BroadcastChannel.postMessage,method,unchanged,stable,stable,v15.4.0,v15.4.0
node:worker_threads,worker_threads.BroadcastChannel.ref,method,unchanged,stable,stable,v15.4.0,v15.4.0
node:worker_threads,worker_threads.BroadcastChannel.unref,method,unchanged,stable,stable,v15.4.0,v15.4.0
node:worker_threads,worker_threads.MessageChannel,class,unchanged,stable,stable,v10.5.0,v10.5.0
node:worker_threads,worker_threads.MessagePort,class,unchanged,stable,stable,v10.5.0,v10.5.0
node:worker_threads,worker_threads.MessagePort.close,event,unchanged,stable,stable,v10.5.0,v10.5.0
node:worker_threads,worker_threads.MessagePort.close,method,unchanged,stable,stable,v10.5.0,v10.5.0
node:worker_threads,worker_threads.MessagePort.hasRef,method,status_changed,experimental,stable,v18.1.0,v18.1.0
node:worker_threads,worker_threads.MessagePort.message,event,unchanged,stable,stable,v10.5.0,v10.5.0
node:worker_threads,worker_threads.MessagePort.messageerror,event,unchanged,stable,stable,v14.5.0,v14.5.0
node:worker_threads,worker_threads.MessagePort.postMessage,method,unchanged,stable,stable,v10.5.0,v10.5.0
node:worker_threads,worker_threads.MessagePort.ref,method,unchanged,stable,stable,v10.5.0,v10.5.0
node:worker_threads,worker_threads.MessagePort.start,method,unchanged,stable,stable,v10.5.0,v10.5.0
node:worker_threads,worker_threads.MessagePort.unref,method,unchanged,stable,stable,v10.5.0,v10.5.0
node:worker_threads,worker_threads.Worker,class,unchanged,stable,stable,v10.5.0,v10.5.0
node:worker_threads,worker_threads.Worker.[Symbol.asyncDispose],method,added_in_node22,,stable,,v22.18.0
node:worker_threads,worker_threads.Worker.cpuUsage,method,added_in_node22,,stable,,v22.19.0
node:worker_threads,worker_threads.Worker.error,event,unchanged,stable,stable,v10.5.0,v10.5.0
node:worker_threads,worker_threads.Worker.eventLoopUtilization,method,unchanged,stable,stable,v15.1.0,v15.1.0
node:worker_threads,worker_threads.Worker.exit,event,unchanged,stable,stable,v10.5.0,v10.5.0
node:worker_threads,worker_threads.Worker.getHeapSnapshot,method,unchanged,stable,stable,v13.9.0,v13.9.0
node:worker_threads,worker_threads.Worker.getHeapStatistics,method,added_in_node22,,stable,,v22.16.0
node:worker_threads,worker_threads.Worker.message,event,unchanged,stable,stable,v10.5.0,v10.5.0
node:worker_threads,worker_threads.Worker.messageerror,event,unchanged,stable,stable,v14.5.0,v14.5.0
node:worker_threads,worker_threads.Worker.online,event,unchanged,stable,stable,v10.5.0,v10.5.0
node:worker_threads,worker_threads.Worker.postMessage,method,unchanged,stable,stable,v10.5.0,v10.5.0
node:worker_threads,worker_threads.Worker.ref,method,unchanged,stable,stable,v10.5.0,v10.5.0
node:worker_threads,worker_threads.Worker.startCpuProfile,method,added_in_node22,,stable,,v22.20.0
node:worker_threads,worker_threads.Worker.terminate,method,unchanged,stable,stable,v10.5.0,v10.5.0
node:worker_threads,worker_threads.Worker.unref,method,unchanged,stable,stable,v10.5.0,v10.5.0
node:worker_threads,worker_threads.getEnvironmentData,method,unchanged,stable,stable,v15.12.0,v15.12.0
node:worker_threads,worker_threads.isMarkedAsUntransferable,method,added_in_node22,,stable,,v21.0.0
node:worker_threads,worker_threads.markAsUncloneable,method,added_in_node22,,stable,,v22.10.0
node:worker_threads,worker_threads.markAsUntransferable,method,unchanged,stable,stable,v14.5.0,v14.5.0
node:worker_threads,worker_threads.moveMessagePortToContext,method,unchanged,stable,stable,v11.13.0,v11.13.0
node:worker_threads,worker_threads.postMessageToThread,method,unchanged,experimental,experimental,v20.19.0,v22.5.0
node:worker_threads,worker_threads.receiveMessageOnPort,method,unchanged,stable,stable,v12.3.0,v12.3.0
node:worker_threads,worker_threads.setEnvironmentData,method,unchanged,stable,stable,v15.12.0,v15.12.0
node:zlib,zlib.BrotliCompress,class,unchanged,stable,stable,v11.7.0,v11.7.0
node:zlib,zlib.BrotliDecompress,class,unchanged,stable,stable,v11.7.0,v11.7.0
node:zlib,zlib.Deflate,class,unchanged,stable,stable,v0.5.8,v0.5.8
node:zlib,zlib.DeflateRaw,class,unchanged,stable,stable,v0.5.8,v0.5.8
node:zlib,zlib.Gunzip,class,unchanged,stable,stable,v0.5.8,v0.5.8
node:zlib,zlib.Gzip,class,unchanged,stable,stable,v0.5.8,v0.5.8
node:zlib,zlib.Inflate,class,unchanged,stable,stable,v0.5.8,v0.5.8
node:zlib,zlib.InflateRaw,class,unchanged,stable,stable,v0.5.8,v0.5.8
node:zlib,zlib.Unzip,class,unchanged,stable,stable,v0.5.8,v0.5.8
node:zlib,zlib.ZlibBase,class,unchanged,stable,stable,v0.5.8,v0.5.8
node:zlib,zlib.ZlibBase.close,method,unchanged,stable,stable,v0.9.4,v0.9.4
node:zlib,zlib.ZlibBase.crc32,method,removed_after_node20,stable,,v20.15.0,
node:zlib,zlib.ZlibBase.flush,method,unchanged,stable,stable,v0.5.8,v0.5.8
node:zlib,zlib.ZlibBase.params,method,unchanged,stable,stable,v0.11.4,v0.11.4
node:zlib,zlib.ZlibBase.reset,method,unchanged,stable,stable,v0.7.0,v0.7.0
node:zlib,zlib.ZstdCompress,class,added_in_node22,,experimental,,v22.15.0
node:zlib,zlib.ZstdDecompress,class,added_in_node22,,experimental,,v22.15.0
node:zlib,zlib.brotliCompress,method,unchanged,stable,stable,v11.7.0,v11.7.0
node:zlib,zlib.brotliCompressSync,method,unchanged,stable,stable,v11.7.0,v11.7.0
node:zlib,zlib.brotliDecompress,method,unchanged,stable,stable,v11.7.0,v11.7.0
node:zlib,zlib.brotliDecompressSync,method,unchanged,stable,stable,v11.7.0,v11.7.0
node:zlib,zlib.crc32,method,added_in_node22,,stable,,v22.2.0
node:zlib,zlib.createBrotliCompress,method,unchanged,stable,stable,v11.7.0,v11.7.0
node:zlib,zlib.createBrotliDecompress,method,unchanged,stable,stable,v11.7.0,v11.7.0
node:zlib,zlib.createDeflate,method,unchanged,stable,stable,v0.5.8,v0.5.8
node:zlib,zlib.createDeflateRaw,method,unchanged,stable,stable,v0.5.8,v0.5.8
node:zlib,zlib.createGunzip,method,unchanged,stable,stable,v0.5.8,v0.5.8
node:zlib,zlib.createGzip,method,unchanged,stable,stable,v0.5.8,v0.5.8
node:zlib,zlib.createInflate,method,unchanged,stable,stable,v0.5.8,v0.5.8
node:zlib,zlib.createInflateRaw,method,unchanged,stable,stable,v0.5.8,v0.5.8
node:zlib,zlib.createUnzip,method,unchanged,stable,stable,v0.5.8,v0.5.8
node:zlib,zlib.createZstdCompress,method,added_in_node22,,experimental,,v22.15.0
node:zlib,zlib.createZstdDecompress,method,added_in_node22,,experimental,,v22.15.0
node:zlib,zlib.deflate,method,unchanged,stable,stable,v0.6.0,v0.6.0
node:zlib,zlib.deflateRaw,method,unchanged,stable,stable,v0.6.0,v0.6.0
node:zlib,zlib.deflateRawSync,method,unchanged,stable,stable,v0.11.12,v0.11.12
node:zlib,zlib.deflateSync,method,unchanged,stable,stable,v0.11.12,v0.11.12
node:zlib,zlib.gunzip,method,unchanged,stable,stable,v0.6.0,v0.6.0
node:zlib,zlib.gunzipSync,method,unchanged,stable,stable,v0.11.12,v0.11.12
node:zlib,zlib.gzip,method,unchanged,stable,stable,v0.6.0,v0.6.0
node:zlib,zlib.gzipSync,method,unchanged,stable,stable,v0.11.12,v0.11.12
node:zlib,zlib.inflate,method,unchanged,stable,stable,v0.6.0,v0.6.0
node:zlib,zlib.inflateRaw,method,unchanged,stable,stable,v0.6.0,v0.6.0
node:zlib,zlib.inflateRawSync,method,unchanged,stable,stable,v0.11.12,v0.11.12
node:zlib,zlib.inflateSync,method,unchanged,stable,stable,v0.11.12,v0.11.12
node:zlib,zlib.unzip,method,unchanged,stable,stable,v0.6.0,v0.6.0
node:zlib,zlib.unzipSync,method,unchanged,stable,stable,v0.11.12,v0.11.12
node:zlib,zlib.zstdCompress,method,added_in_node22,,experimental,,v22.15.0
node:zlib,zlib.zstdCompressSync,method,added_in_node22,,experimental,,v22.15.0
node:zlib,zlib.zstdDecompress,method,added_in_node22,,stable,,v22.15.0
node:zlib,zlib.zstdDecompressSync,method,added_in_node22,,experimental,,v22.15.0
